res_is_redirect,res_headers_type_num,res_constitute_url_num,res_constitute_domain_type,res_state_code
0,0,0,0,502
0,11,66,1,200
0,11,57,0,200
0,13,37,1,200
1,11,18,0,200
0,13,427,8,200
0,13,193,4,200
0,11,30,2,200
0,0,0,0,502
0,11,152,1,200
1,11,29,0,200
0,11,1043,18,200
0,0,0,0,403
0,0,0,0,502
0,11,667,1,200
0,0,0,0,502
1,11,441,10,200
0,11,236,11,200
0,11,127,6,200
1,13,15,2,200
0,13,453,4,200
0,0,0,0,502
0,0,0,0,502
0,0,0,0,403
0,13,263,4,200
1,11,247,5,200
0,11,256,3,200
0,13,211,9,200
0,11,122,4,200
0,13,37,1,200
1,11,18,0,200
0,11,288,2,200
0,11,1086,5,200
0,11,1072,3,200
0,11,255,3,200
0,11,21,1,200
0,11,523,2,200
0,11,256,1,200
0,11,623,2,200
0,11,766,0,200
1,11,119,10,200
0,13,317,3,200
